cut_month,num_product,disbursement_date,end_date,days_past_due,loan_term,amortization,loan_amount,interest_rate,installment_amount,outstanding_balance,agency_code,agency_name,product_code,product_name
202303,1473,08/09/2022,08/09/2023,0,12,30,3380,0.05,289.3533,1711,10,Toronto,1,Education
202304,1473,08/09/2022,08/09/2023,0,12,30,3380,0.05,289.3533,1428,10,Toronto,1,Education
202305,1473,08/09/2022,08/09/2023,0,12,30,3380,0.05,289.3533,1145,10,Toronto,1,Education
202306,1473,08/09/2022,08/09/2023,0,12,30,3380,0.05,289.3533,860,10,Toronto,1,Education
202307,1473,08/09/2022,08/09/2023,0,12,30,3380,0.05,289.3533,575,10,Toronto,1,Education
202308,1473,08/09/2022,08/09/2023,0,12,30,3380,0.05,289.3533,288,10,Toronto,1,Education
202309,1473,08/09/2022,08/09/2023,0,12,30,3380,0.05,289.3533,0,10,Toronto,1,Education
202210,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,630,10,Toronto,1,Education
202211,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,613,10,Toronto,1,Education
202212,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,597,10,Toronto,1,Education
202301,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,581,10,Toronto,1,Education
202302,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,564,10,Toronto,1,Education
202303,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,548,10,Toronto,1,Education
202304,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,531,10,Toronto,1,Education
202305,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,514,10,Toronto,1,Education
202306,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,498,10,Toronto,1,Education
202307,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,481,10,Toronto,1,Education
202308,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,464,10,Toronto,1,Education
202309,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,447,10,Toronto,1,Education
202310,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,430,10,Toronto,1,Education
202311,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,413,10,Toronto,1,Education
202312,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,396,10,Toronto,1,Education
202401,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,378,10,Toronto,1,Education
202402,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,361,10,Toronto,1,Education
202403,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,344,10,Toronto,1,Education
202404,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,326,10,Toronto,1,Education
202405,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,309,10,Toronto,1,Education
202406,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,291,10,Toronto,1,Education
202407,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,274,10,Toronto,1,Education
202408,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,256,10,Toronto,1,Education
202409,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,238,10,Toronto,1,Education
202410,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,220,10,Toronto,1,Education
202411,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,202,10,Toronto,1,Education
202412,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,184,10,Toronto,1,Education
202501,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,166,10,Toronto,1,Education
202502,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,148,10,Toronto,1,Education
202503,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,129,10,Toronto,1,Education
202504,1474,24/10/2022,24/10/2025,0,36,30,630,0.05,18.8817,111,10,Toronto,1,Education
202404,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,690,30,Missisauga,2,General
202405,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,672,30,Missisauga,2,General
202406,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,655,30,Missisauga,2,General
202407,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,638,30,Missisauga,2,General
202408,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,621,30,Missisauga,2,General
202409,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,603,30,Missisauga,2,General
202410,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,586,30,Missisauga,2,General
202411,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,568,30,Missisauga,2,General
202412,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,550,30,Missisauga,2,General
202501,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,532,30,Missisauga,2,General
202502,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,514,30,Missisauga,2,General
202503,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,496,30,Missisauga,2,General
202504,1475,04/04/2024,04/04/2027,0,36,30,690,0.08,21.6221,478,30,Missisauga,2,General
202411,1476,11/11/2024,11/11/2026,0,24,30,1220,0.05,53.5231,1220,20,North York,1,Education
202412,1476,11/11/2024,11/11/2026,0,24,30,1220,0.05,53.5231,1171,20,North York,1,Education
202501,1476,11/11/2024,11/11/2026,0,24,30,1220,0.05,53.5231,1122,20,North York,1,Education
202502,1476,11/11/2024,11/11/2026,0,24,30,1220,0.05,53.5231,1074,20,North York,1,Education
202503,1476,11/11/2024,11/11/2026,0,24,30,1220,0.05,53.5231,1025,20,North York,1,Education
202504,1476,11/11/2024,11/11/2026,0,24,30,1220,0.05,53.5231,975,20,North York,1,Education
202305,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,770,10,Toronto,3,Taxes loan
202306,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,751,10,Toronto,3,Taxes loan
202307,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,732,10,Toronto,3,Taxes loan
202308,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,713,10,Toronto,3,Taxes loan
202309,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,694,10,Toronto,3,Taxes loan
202310,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,675,10,Toronto,3,Taxes loan
202311,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,655,10,Toronto,3,Taxes loan
202312,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,636,10,Toronto,3,Taxes loan
202401,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,616,10,Toronto,3,Taxes loan
202402,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,596,10,Toronto,3,Taxes loan
202403,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,576,10,Toronto,3,Taxes loan
202404,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,556,10,Toronto,3,Taxes loan
202405,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,535,10,Toronto,3,Taxes loan
202406,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,515,10,Toronto,3,Taxes loan
202407,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,494,10,Toronto,3,Taxes loan
202408,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,474,10,Toronto,3,Taxes loan
202409,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,453,10,Toronto,3,Taxes loan
202410,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,432,10,Toronto,3,Taxes loan
202411,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,410,10,Toronto,3,Taxes loan
202412,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,389,10,Toronto,3,Taxes loan
202501,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,367,10,Toronto,3,Taxes loan
202502,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,346,10,Toronto,3,Taxes loan
202503,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,324,10,Toronto,3,Taxes loan
202504,1477,02/05/2023,02/05/2026,0,36,30,770,0.09,24.4858,302,10,Toronto,3,Taxes loan
202401,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,6760,50,Whitby,2,General
202402,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,6640,50,Whitby,2,General
202403,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,6519,50,Whitby,2,General
202404,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,6397,50,Whitby,2,General
202405,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,6275,50,Whitby,2,General
202406,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,6152,50,Whitby,2,General
202407,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,6028,50,Whitby,2,General
202408,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,5903,50,Whitby,2,General
202409,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,5777,50,Whitby,2,General
202410,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,5651,50,Whitby,2,General
202411,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,5523,50,Whitby,2,General
202412,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,5395,50,Whitby,2,General
202501,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,5266,50,Whitby,2,General
202502,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,5136,50,Whitby,2,General
202503,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,5005,50,Whitby,2,General
202504,1478,21/01/2024,21/01/2028,0,48,30,6760,0.08,165.0314,4874,50,Whitby,2,General
202206,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,9170,10,Toronto,4,Travel
202207,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,9013,10,Toronto,4,Travel
202208,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,8856,10,Toronto,4,Travel
202209,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,8697,10,Toronto,4,Travel
202210,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,8537,10,Toronto,4,Travel
202211,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,8376,10,Toronto,4,Travel
202212,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,8213,10,Toronto,4,Travel
202301,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,8049,10,Toronto,4,Travel
202302,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,7883,10,Toronto,4,Travel
202303,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,7716,10,Toronto,4,Travel
202304,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,7548,10,Toronto,4,Travel
202305,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,7378,10,Toronto,4,Travel
202306,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,7207,10,Toronto,4,Travel
202307,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,7035,10,Toronto,4,Travel
202308,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,6861,10,Toronto,4,Travel
202309,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,6685,10,Toronto,4,Travel
202310,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,6509,10,Toronto,4,Travel
202311,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,6330,10,Toronto,4,Travel
202312,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,6150,10,Toronto,4,Travel
202401,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,5969,10,Toronto,4,Travel
202402,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,5786,10,Toronto,4,Travel
202403,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,5602,10,Toronto,4,Travel
202404,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,5416,10,Toronto,4,Travel
202405,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,5229,10,Toronto,4,Travel
202406,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,5040,10,Toronto,4,Travel
202407,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,4849,10,Toronto,4,Travel
202408,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,4657,10,Toronto,4,Travel
202409,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,4463,10,Toronto,4,Travel
202410,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,4268,10,Toronto,4,Travel
202411,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,4071,10,Toronto,4,Travel
202412,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,3872,10,Toronto,4,Travel
202501,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,3672,10,Toronto,4,Travel
202502,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,3470,10,Toronto,4,Travel
202503,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,3266,10,Toronto,4,Travel
202504,1479,19/06/2022,19/06/2026,0,48,30,9170,0.1,232.5749,3061,10,Toronto,4,Travel
202201,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,8760,30,Missisauga,1,Education
202202,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,8631,30,Missisauga,1,Education
202203,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,8501,30,Missisauga,1,Education
202204,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,8371,30,Missisauga,1,Education
202205,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,8241,30,Missisauga,1,Education
202206,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,8110,30,Missisauga,1,Education
202207,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,7979,30,Missisauga,1,Education
202208,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,7846,30,Missisauga,1,Education
202209,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,7714,30,Missisauga,1,Education
202210,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,7581,30,Missisauga,1,Education
202211,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,7447,30,Missisauga,1,Education
202212,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,7313,30,Missisauga,1,Education
202301,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,7178,30,Missisauga,1,Education
202302,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,7042,30,Missisauga,1,Education
202303,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,6906,30,Missisauga,1,Education
202304,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,6770,30,Missisauga,1,Education
202305,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,6633,30,Missisauga,1,Education
202306,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,6495,30,Missisauga,1,Education
202307,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,6357,30,Missisauga,1,Education
202308,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,6218,30,Missisauga,1,Education
202309,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,6079,30,Missisauga,1,Education
202310,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,5939,30,Missisauga,1,Education
202311,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,5798,30,Missisauga,1,Education
202312,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,5657,30,Missisauga,1,Education
202401,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,5515,30,Missisauga,1,Education
202402,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,5373,30,Missisauga,1,Education
202403,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,5230,30,Missisauga,1,Education
202404,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,5086,30,Missisauga,1,Education
202405,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,4942,30,Missisauga,1,Education
202406,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,4798,30,Missisauga,1,Education
202407,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,4652,30,Missisauga,1,Education
202408,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,4506,30,Missisauga,1,Education
202409,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,4360,30,Missisauga,1,Education
202410,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,4213,30,Missisauga,1,Education
202411,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,4065,30,Missisauga,1,Education
202412,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,3917,30,Missisauga,1,Education
202501,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,3768,30,Missisauga,1,Education
202502,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,3618,30,Missisauga,1,Education
202503,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,3468,30,Missisauga,1,Education
202504,1480,28/01/2022,28/01/2027,0,60,30,8760,0.05,165.312,3317,30,Missisauga,1,Education
202205,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3900,50,Whitby,3,Taxes loan
202206,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3832,50,Whitby,3,Taxes loan
202207,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3763,50,Whitby,3,Taxes loan
202208,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3695,50,Whitby,3,Taxes loan
202209,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3625,50,Whitby,3,Taxes loan
202210,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3555,50,Whitby,3,Taxes loan
202211,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3485,50,Whitby,3,Taxes loan
202212,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3414,50,Whitby,3,Taxes loan
202301,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3343,50,Whitby,3,Taxes loan
202302,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3271,50,Whitby,3,Taxes loan
202303,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3198,50,Whitby,3,Taxes loan
202304,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3125,50,Whitby,3,Taxes loan
202305,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,3051,50,Whitby,3,Taxes loan
202306,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2977,50,Whitby,3,Taxes loan
202307,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2903,50,Whitby,3,Taxes loan
202308,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2827,50,Whitby,3,Taxes loan
202309,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2751,50,Whitby,3,Taxes loan
202310,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2675,50,Whitby,3,Taxes loan
202311,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2598,50,Whitby,3,Taxes loan
202312,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2521,50,Whitby,3,Taxes loan
202401,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2442,50,Whitby,3,Taxes loan
202402,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2364,50,Whitby,3,Taxes loan
202403,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2284,50,Whitby,3,Taxes loan
202404,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2204,50,Whitby,3,Taxes loan
202405,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2124,50,Whitby,3,Taxes loan
202406,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,2043,50,Whitby,3,Taxes loan
202407,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,1961,50,Whitby,3,Taxes loan
202408,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,1879,50,Whitby,3,Taxes loan
202409,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,1796,50,Whitby,3,Taxes loan
202410,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,1712,50,Whitby,3,Taxes loan
202411,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,1628,50,Whitby,3,Taxes loan
202412,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,1543,50,Whitby,3,Taxes loan
202501,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,1458,50,Whitby,3,Taxes loan
202502,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,1372,50,Whitby,3,Taxes loan
202503,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,1285,50,Whitby,3,Taxes loan
202504,1481,17/05/2022,17/05/2026,0,48,30,3900,0.09,97.0517,1197,50,Whitby,3,Taxes loan
202410,1482,03/10/2024,03/10/2026,0,24,30,2340,0.1,107.9791,2340,20,North York,4,Travel
202411,1482,03/10/2024,03/10/2026,0,24,30,2340,0.1,107.9791,2251,20,North York,4,Travel
202412,1482,03/10/2024,03/10/2026,0,24,30,2340,0.1,107.9791,2162,20,North York,4,Travel
202501,1482,03/10/2024,03/10/2026,0,24,30,2340,0.1,107.9791,2072,20,North York,4,Travel
202502,1482,03/10/2024,03/10/2026,0,24,30,2340,0.1,107.9791,1981,20,North York,4,Travel
202503,1482,03/10/2024,03/10/2026,0,24,30,2340,0.1,107.9791,1890,20,North York,4,Travel
202504,1482,03/10/2024,03/10/2026,0,24,30,2340,0.1,107.9791,1797,20,North York,4,Travel
202202,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,9920,30,Missisauga,2,General
202203,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,9537,30,Missisauga,2,General
202204,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,9152,30,Missisauga,2,General
202205,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,8764,30,Missisauga,2,General
202206,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,8374,30,Missisauga,2,General
202207,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,7981,30,Missisauga,2,General
202208,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,7586,30,Missisauga,2,General
202209,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,7188,30,Missisauga,2,General
202210,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,6787,30,Missisauga,2,General
202211,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,6384,30,Missisauga,2,General
202212,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,5977,30,Missisauga,2,General
202301,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,5569,30,Missisauga,2,General
202302,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,5157,30,Missisauga,2,General
202303,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,4743,30,Missisauga,2,General
202304,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,4326,30,Missisauga,2,General
202305,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,3906,30,Missisauga,2,General
202306,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,3483,30,Missisauga,2,General
202307,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,3058,30,Missisauga,2,General
202308,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,2630,30,Missisauga,2,General
202309,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,2199,30,Missisauga,2,General
202310,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,1765,30,Missisauga,2,General
202311,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,1328,30,Missisauga,2,General
202312,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,888,30,Missisauga,2,General
202401,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,445,30,Missisauga,2,General
202402,1483,26/02/2022,26/02/2024,0,24,30,9920,0.08,448.6547,0,30,Missisauga,2,General
202206,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,3010,30,Missisauga,4,Travel
202207,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,2770,30,Missisauga,4,Travel
202208,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,2528,30,Missisauga,4,Travel
202209,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,2285,30,Missisauga,4,Travel
202210,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,2039,30,Missisauga,4,Travel
202211,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,1792,30,Missisauga,4,Travel
202212,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,1542,30,Missisauga,4,Travel
202301,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,1290,30,Missisauga,4,Travel
202302,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,1036,30,Missisauga,4,Travel
202303,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,780,30,Missisauga,4,Travel
202304,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,522,30,Missisauga,4,Travel
202305,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,262,30,Missisauga,4,Travel
202306,1484,16/06/2022,16/06/2023,0,12,30,3010,0.1,264.6268,0,30,Missisauga,4,Travel
202503,1485,14/03/2025,14/03/2028,0,36,30,1340,0.05,40.161,1340,20,North York,1,Education
202504,1485,14/03/2025,14/03/2028,16,36,30,1340,0.05,40.161,1340,20,North York,1,Education
